0,계약일,가격,타입
871,2009.02.26,63500,103타입
872,2009.02.23,59500,103타입
873,2009.02.23,52500,103타입
874,2009.02.23,57900,103타입
875,2009.02.22,60000,103타입
876,2009.02.20,53000,103타입
877,2009.02.17,56000,103타입
878,2009.02.12,51600,103타입
879,2009.02.11,55300,103타입
880,2009.02.11,53000,103타입
881,2009.02.10,49500,103타입
882,2009.02.09,51000,103타입
883,2009.02.08,51000,103타입
884,2009.02.04,56000,103타입
885,2009.01.30,51500,103타입
886,2009.01.29,54200,103타입
887,2009.01.29,54000,103타입
888,2009.01.21,55300,103타입
889,2009.01.20,50000,103타입
890,2009.01.20,55000,103타입
891,2009.01.15,53000,103타입
892,2009.01.12,53850,103타입
893,2009.01.10,52000,103타입
894,2009.01.08,52000,103타입
895,2009.01.08,54700,103타입
896,2008.12.23,53000,103타입
897,2008.11.06,56000,103타입
898,2008.11.04,54500,103타입
899,2008.09.29,56000,103타입
900,2008.08.23,57000,103타입
901,2008.08.15,61000,103타입
902,2008.08.06,59900,103타입
903,2008.07.17,61500,103타입
904,2008.07.10,60000,103타입
905,2008.07.09,55700,103타입
906,2008.06.25,59800,103타입
907,2008.06.24,61500,103타입
908,2008.06.10,62500,103타입
909,2008.05.29,63500,103타입
910,2008.05.29,63800,103타입
911,2008.05.20,67900,103타입
912,2008.05.19,58000,103타입
913,2008.05.16,54000,103타입
914,2008.05.15,62750,103타입
915,2008.05.03,64500,103타입
916,2008.05.03,62350,103타입
917,2008.04.28,63300,103타입
918,2008.04.22,55000,103타입
919,2008.04.22,62000,103타입
920,2008.04.15,57500,103타입
921,2008.04.15,63500,103타입
922,2008.04.12,66000,103타입
923,2008.03.03,58000,103타입
924,2008.03.01,64100,103타입
925,2008.03.01,62500,103타입
926,2008.02.26,60800,103타입
927,2008.02.23,63000,103타입
928,2008.02.13,61800,103타입
929,2008.02.11,61300,103타입
930,2008.02.02,59500,103타입
931,2008.01.29,54000,103타입
932,2008.01.09,62500,103타입
933,2007.12.24,64500,103타입
934,2007.11.23,60000,103타입
935,2007.11.06,66000,103타입
936,2007.10.30,58300,103타입
937,2007.10.29,63300,103타입
938,2007.10.25,59900,103타입
939,2007.10.15,68000,103타입
940,2007.10.11,66000,103타입
941,2007.09.29,62500,103타입
942,2007.09.22,63000,103타입
943,2007.09.20,60500,103타입
944,2007.09.11,64000,103타입
945,2007.09.03,68000,103타입
946,2007.08.30,65500,103타입
947,2007.08.28,57000,103타입
948,2007.08.18,67900,103타입
949,2007.07.09,64800,103타입
950,2007.06.07,64000,103타입
951,2007.05.28,57000,103타입
952,2007.05.25,60500,103타입
953,2007.05.22,62500,103타입
954,2007.05.14,55000,103타입
955,2007.05.10,65000,103타입
956,2007.05.08,61500,103타입
957,2007.04.12,60000,103타입
958,2007.01.06,72500,103타입
959,2007.01.05,77800,103타입
960,2006.12.15,68700,103타입
961,2006.12.13,67600,103타입
962,2006.12.12,67700,103타입
963,2006.11.29,63000,103타입
964,2006.11.24,69000,103타입
965,2006.11.13,73000,103타입
966,2006.11.04,79800,103타입
967,2006.11.04,69000,103타입
968,2006.11.03,68000,103타입
969,2006.11.01,69000,103타입
970,2006.11.01,75000,103타입
971,2006.10.31,75300,103타입
972,2006.10.30,69800,103타입
973,2006.10.28,68000,103타입
974,2006.10.26,66000,103타입
975,2006.10.25,69500,103타입
976,2006.10.24,50000,103타입
977,2006.10.23,72300,103타입
978,2006.10.23,75000,103타입
979,2006.10.21,67000,103타입
980,2006.10.21,69750,103타입
981,2006.10.20,55000,103타입
982,2006.10.17,69000,103타입
983,2006.10.16,66500,103타입
984,2006.10.14,65000,103타입
985,2006.10.13,61000,103타입
986,2006.10.12,66000,103타입
987,2006.10.12,71500,103타입
988,2006.10.11,66000,103타입
989,2006.10.11,61000,103타입
990,2006.10.02,74000,103타입
991,2006.09.27,61500,103타입
992,2006.09.20,65000,103타입
993,2006.09.16,70000,103타입
994,2006.09.12,64000,103타입
995,2006.09.11,60000,103타입
996,2006.09.10,67000,103타입
997,2006.09.09,65800,103타입
998,2006.09.07,68000,103타입
999,2006.09.06,63000,103타입
1000,2006.07.16,66000,103타입
1001,2006.06.09,66500,103타입
1002,2006.05.29,63000,103타입
1003,2006.05.11,76800,103타입
1004,2006.05.10,72500,103타입
1005,2006.05.09,66850,103타입
1006,2006.05.01,72000,103타입
1007,2006.04.30,74000,103타입
1008,2006.04.28,65000,103타입
1009,2006.04.24,67000,103타입
1010,2006.04.24,70000,103타입
1011,2006.04.21,63000,103타입
1012,2006.04.18,66000,103타입
1013,2006.04.10,60000,103타입
1014,2006.04.01,60700,103타입
1015,2006.03.31,63500,103타입
1016,2006.03.28,69000,103타입
1017,2006.03.23,62000,103타입
1018,2006.03.23,59000,103타입
1019,2006.03.23,59000,103타입
1020,2006.03.22,69000,103타입
1021,2006.03.22,64000,103타입
1022,2006.03.21,73500,103타입
1023,2006.03.18,67000,103타입
1024,2006.03.17,61000,103타입
1025,2006.03.15,66450,103타입
1026,2006.03.15,55000,103타입
1027,2006.03.14,56000,103타입
1028,2006.03.13,56000,103타입
1029,2006.03.13,64500,103타입
1030,2006.03.11,62000,103타입
1031,2006.03.11,56500,103타입
1032,2006.03.11,55000,103타입
1033,2006.03.07,61000,103타입
1034,2006.03.04,58000,103타입
1035,2006.03.02,55000,103타입
1036,2006.03.01,51000,103타입
1037,2006.03.01,56500,103타입
1038,2006.03.01,59800,103타입
1039,2006.02.27,51800,103타입
1040,2006.02.26,50000,103타입
1041,2006.02.24,52000,103타입
1042,2006.02.23,47000,103타입
1043,2006.02.23,59200,103타입
1044,2006.02.16,51800,103타입
1045,2006.02.11,53000,103타입
1046,2006.02.11,49950,103타입
1047,2006.02.10,55250,103타입
1048,2006.02.08,49000,103타입
1049,2006.02.04,49250,103타입
1050,2006.02.03,51000,103타입
1051,2006.02.02,49000,103타입
1052,2006.02.01,43000,103타입
1053,2006.01.27,50500,103타입
1054,2006.01.27,54000,103타입
1055,2006.01.23,43500,103타입
1056,2006.01.22,46000,103타입
1057,2006.01.21,49000,103타입
1058,2006.01.19,54000,103타입
1059,2006.01.19,55000,103타입
1060,2006.01.19,47000,103타입
1061,2006.01.18,51000,103타입
1062,2006.01.16,53000,103타입
1063,2006.01.14,55000,103타입
1064,2006.01.11,49700,103타입
1065,2006.01.11,46000,103타입
1066,2006.01.10,54000,103타입
